datetime_et,datetime_utc,outcome,open_prob,high_prob,low_prob,close_prob,open_american_odds,high_american_odds,low_american_odds,close_american_odds,open_decimal_odds,high_decimal_odds,low_decimal_odds,close_decimal_odds,volume_shares,trade_count
2026-04-03 00:45:00-04:00,2026-04-03 04:45:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 00:45:00-04:00,2026-04-03 04:45:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 00:50:00-04:00,2026-04-03 04:50:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 00:50:00-04:00,2026-04-03 04:50:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 00:55:00-04:00,2026-04-03 04:55:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 00:55:00-04:00,2026-04-03 04:55:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 01:00:00-04:00,2026-04-03 05:00:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 01:00:00-04:00,2026-04-03 05:00:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 01:05:00-04:00,2026-04-03 05:05:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 01:05:00-04:00,2026-04-03 05:05:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 01:10:00-04:00,2026-04-03 05:10:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 01:10:00-04:00,2026-04-03 05:10:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 01:15:00-04:00,2026-04-03 05:15:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 01:15:00-04:00,2026-04-03 05:15:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 01:20:00-04:00,2026-04-03 05:20:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 01:20:00-04:00,2026-04-03 05:20:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 01:25:00-04:00,2026-04-03 05:25:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 01:25:00-04:00,2026-04-03 05:25:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 01:30:00-04:00,2026-04-03 05:30:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 01:30:00-04:00,2026-04-03 05:30:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 01:35:00-04:00,2026-04-03 05:35:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 01:35:00-04:00,2026-04-03 05:35:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 01:40:00-04:00,2026-04-03 05:40:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 01:40:00-04:00,2026-04-03 05:40:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 01:45:00-04:00,2026-04-03 05:45:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 01:45:00-04:00,2026-04-03 05:45:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 01:50:00-04:00,2026-04-03 05:50:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 01:50:00-04:00,2026-04-03 05:50:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 01:55:00-04:00,2026-04-03 05:55:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 01:55:00-04:00,2026-04-03 05:55:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 02:00:00-04:00,2026-04-03 06:00:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 02:00:00-04:00,2026-04-03 06:00:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 02:05:00-04:00,2026-04-03 06:05:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 02:05:00-04:00,2026-04-03 06:05:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 02:10:00-04:00,2026-04-03 06:10:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 02:10:00-04:00,2026-04-03 06:10:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 02:15:00-04:00,2026-04-03 06:15:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 02:15:00-04:00,2026-04-03 06:15:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 02:20:00-04:00,2026-04-03 06:20:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 02:20:00-04:00,2026-04-03 06:20:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 02:25:00-04:00,2026-04-03 06:25:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 02:25:00-04:00,2026-04-03 06:25:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 02:30:00-04:00,2026-04-03 06:30:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 02:30:00-04:00,2026-04-03 06:30:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 02:35:00-04:00,2026-04-03 06:35:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 02:35:00-04:00,2026-04-03 06:35:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 02:40:00-04:00,2026-04-03 06:40:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 02:40:00-04:00,2026-04-03 06:40:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 02:45:00-04:00,2026-04-03 06:45:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 02:45:00-04:00,2026-04-03 06:45:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 02:50:00-04:00,2026-04-03 06:50:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 02:50:00-04:00,2026-04-03 06:50:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 02:55:00-04:00,2026-04-03 06:55:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 02:55:00-04:00,2026-04-03 06:55:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 03:00:00-04:00,2026-04-03 07:00:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 03:00:00-04:00,2026-04-03 07:00:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 03:05:00-04:00,2026-04-03 07:05:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 03:05:00-04:00,2026-04-03 07:05:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 03:10:00-04:00,2026-04-03 07:10:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 03:10:00-04:00,2026-04-03 07:10:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 03:15:00-04:00,2026-04-03 07:15:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 03:15:00-04:00,2026-04-03 07:15:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 03:20:00-04:00,2026-04-03 07:20:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 03:20:00-04:00,2026-04-03 07:20:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 03:25:00-04:00,2026-04-03 07:25:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 03:25:00-04:00,2026-04-03 07:25:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 03:30:00-04:00,2026-04-03 07:30:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 03:30:00-04:00,2026-04-03 07:30:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 03:35:00-04:00,2026-04-03 07:35:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 03:35:00-04:00,2026-04-03 07:35:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 03:40:00-04:00,2026-04-03 07:40:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 03:40:00-04:00,2026-04-03 07:40:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 03:45:00-04:00,2026-04-03 07:45:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 03:45:00-04:00,2026-04-03 07:45:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 03:50:00-04:00,2026-04-03 07:50:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 03:50:00-04:00,2026-04-03 07:50:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 03:55:00-04:00,2026-04-03 07:55:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 03:55:00-04:00,2026-04-03 07:55:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 04:00:00-04:00,2026-04-03 08:00:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 04:00:00-04:00,2026-04-03 08:00:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 04:05:00-04:00,2026-04-03 08:05:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 04:05:00-04:00,2026-04-03 08:05:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 04:10:00-04:00,2026-04-03 08:10:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 04:10:00-04:00,2026-04-03 08:10:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 04:15:00-04:00,2026-04-03 08:15:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 04:15:00-04:00,2026-04-03 08:15:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 04:20:00-04:00,2026-04-03 08:20:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 04:20:00-04:00,2026-04-03 08:20:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 04:25:00-04:00,2026-04-03 08:25:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 04:25:00-04:00,2026-04-03 08:25:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 04:30:00-04:00,2026-04-03 08:30:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 04:30:00-04:00,2026-04-03 08:30:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 04:35:00-04:00,2026-04-03 08:35:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 04:35:00-04:00,2026-04-03 08:35:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 04:40:00-04:00,2026-04-03 08:40:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 04:40:00-04:00,2026-04-03 08:40:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 04:45:00-04:00,2026-04-03 08:45:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 04:45:00-04:00,2026-04-03 08:45:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 04:50:00-04:00,2026-04-03 08:50:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 04:50:00-04:00,2026-04-03 08:50:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 04:55:00-04:00,2026-04-03 08:55:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 04:55:00-04:00,2026-04-03 08:55:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 05:00:00-04:00,2026-04-03 09:00:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 05:00:00-04:00,2026-04-03 09:00:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 05:05:00-04:00,2026-04-03 09:05:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 05:05:00-04:00,2026-04-03 09:05:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 05:10:00-04:00,2026-04-03 09:10:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 05:10:00-04:00,2026-04-03 09:10:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 05:15:00-04:00,2026-04-03 09:15:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 05:15:00-04:00,2026-04-03 09:15:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 05:20:00-04:00,2026-04-03 09:20:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 05:20:00-04:00,2026-04-03 09:20:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 05:25:00-04:00,2026-04-03 09:25:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 05:25:00-04:00,2026-04-03 09:25:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 05:30:00-04:00,2026-04-03 09:30:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 05:30:00-04:00,2026-04-03 09:30:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 05:35:00-04:00,2026-04-03 09:35:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 05:35:00-04:00,2026-04-03 09:35:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 05:40:00-04:00,2026-04-03 09:40:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 05:40:00-04:00,2026-04-03 09:40:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 05:45:00-04:00,2026-04-03 09:45:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 05:45:00-04:00,2026-04-03 09:45:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 05:50:00-04:00,2026-04-03 09:50:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 05:50:00-04:00,2026-04-03 09:50:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 05:55:00-04:00,2026-04-03 09:55:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 05:55:00-04:00,2026-04-03 09:55:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 06:00:00-04:00,2026-04-03 10:00:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 06:00:00-04:00,2026-04-03 10:00:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 06:05:00-04:00,2026-04-03 10:05:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 06:05:00-04:00,2026-04-03 10:05:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 06:10:00-04:00,2026-04-03 10:10:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 06:10:00-04:00,2026-04-03 10:10:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 06:15:00-04:00,2026-04-03 10:15:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 06:15:00-04:00,2026-04-03 10:15:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 06:20:00-04:00,2026-04-03 10:20:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 06:20:00-04:00,2026-04-03 10:20:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 06:25:00-04:00,2026-04-03 10:25:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 06:25:00-04:00,2026-04-03 10:25:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 06:30:00-04:00,2026-04-03 10:30:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 06:30:00-04:00,2026-04-03 10:30:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
2026-04-03 06:35:00-04:00,2026-04-03 10:35:00+00:00,Houston Cougars,0.999,0.999,0.999,0.999,-99900,-99900,-99900,-99900,1.001,1.001,1.001,1.001,0.0,0
2026-04-03 06:35:00-04:00,2026-04-03 10:35:00+00:00,Texas A&M Aggies,0.001,0.001,0.001,0.001,99900,99900,99900,99900,1000.0,1000.0,1000.0,1000.0,0.0,0
